date,open,high,low,close,volume
2022-01-03 09:15:00,1887.75,1907.0,1887.75,1906.7,92706
2022-01-03 09:20:00,1906.1,1909.8,1905.0,1906.3,59860
2022-01-03 09:25:00,1906.3,1909.0,1903.0,1908.45,38876
2022-01-03 09:30:00,1908.5,1913.25,1908.0,1911.3,70889
2022-01-03 09:35:00,1911.3,1913.0,1909.8,1911.0,38221
2022-01-03 09:40:00,1911.0,1912.65,1908.25,1910.15,31240
2022-01-03 09:45:00,1910.5,1911.15,1906.45,1907.75,28787
2022-01-03 09:50:00,1907.75,1907.8,1904.1,1904.35,33285
2022-01-03 09:55:00,1904.8,1905.8,1902.1,1904.8,44470
2022-01-03 10:00:00,1905.0,1907.2,1903.15,1903.8,65806
2022-01-03 10:05:00,1904.4,1907.0,1903.5,1906.65,33220
2022-01-03 10:10:00,1906.65,1909.0,1906.15,1908.25,30871
2022-01-03 10:15:00,1908.3,1909.0,1908.0,1908.6,32206
2022-01-03 10:20:00,1908.0,1912.0,1907.2,1911.8,61423
2022-01-03 10:25:00,1911.4,1911.85,1909.5,1910.35,32496
2022-01-03 10:30:00,1910.75,1911.0,1909.6,1910.15,50923
2022-01-03 10:35:00,1910.15,1911.3,1909.2,1910.4,152599
2022-01-03 10:40:00,1910.45,1914.05,1910.0,1913.2,148829
2022-01-03 10:45:00,1912.35,1912.9,1909.0,1909.75,60794
2022-01-03 10:50:00,1909.1,1912.2,1909.05,1910.4,130590
2022-01-03 10:55:00,1910.75,1912.0,1910.0,1910.5,30245
2022-01-03 11:00:00,1910.5,1911.45,1910.0,1910.5,112275
2022-01-03 11:05:00,1910.55,1911.0,1908.0,1908.4,33294
2022-01-03 11:10:00,1908.0,1908.5,1905.4,1906.95,41120
2022-01-03 11:15:00,1906.95,1907.8,1906.0,1907.8,42174
2022-01-03 11:20:00,1907.8,1908.8,1905.2,1906.85,63188
2022-01-03 11:25:00,1906.85,1906.85,1904.6,1905.0,27797
2022-01-03 11:30:00,1905.0,1905.9,1901.9,1905.7,58991
2022-01-03 11:35:00,1905.3,1906.85,1904.2,1905.4,40589
2022-01-03 11:40:00,1905.4,1908.0,1905.0,1906.1,31519
2022-01-03 11:45:00,1906.1,1906.1,1904.5,1904.6,17809
2022-01-03 11:50:00,1905.0,1905.6,1904.5,1905.55,11069
2022-01-03 11:55:00,1905.55,1905.6,1904.0,1905.3,17434
2022-01-03 12:00:00,1905.3,1905.75,1902.0,1902.9,18940
2022-01-03 12:05:00,1902.9,1903.0,1901.55,1902.35,20990
2022-01-03 12:10:00,1902.0,1903.0,1901.1,1902.1,15797
2022-01-03 12:15:00,1902.5,1903.15,1901.9,1903.0,11164
2022-01-03 12:20:00,1903.0,1903.0,1902.0,1902.0,15092
2022-01-03 12:25:00,1902.0,1902.45,1900.55,1901.05,38086
2022-01-03 12:30:00,1901.05,1905.2,1901.0,1904.95,25793
2022-01-03 12:35:00,1904.95,1905.4,1903.9,1905.35,12148
2022-01-03 12:40:00,1905.35,1907.85,1904.7,1905.15,29591
2022-01-03 12:45:00,1905.15,1906.5,1904.15,1905.6,17804
2022-01-03 12:50:00,1905.6,1907.25,1904.45,1905.6,18949
2022-01-03 12:55:00,1905.6,1906.55,1904.9,1905.55,17642
2022-01-03 13:00:00,1905.55,1906.2,1904.75,1906.05,12925
