date,open,high,low,close,volume
2024-02-26 09:15:00,1493.6,1493.6,1489.25,1492.6,464816
2024-02-26 09:18:00,1492.6,1494.5,1491.6,1492.75,232096
2024-02-26 09:21:00,1493.1,1493.55,1491.0,1491.0,88990
2024-02-26 09:24:00,1491.0,1491.2,1489.6,1490.8,79938
2024-02-26 09:27:00,1490.55,1491.7,1487.7,1488.55,68550
2024-02-26 09:30:00,1488.55,1489.4,1486.6,1488.15,108416
2024-02-26 09:33:00,1488.6,1489.4,1488.1,1488.5,38768
2024-02-26 09:36:00,1488.7,1488.7,1486.8,1487.0,37570
2024-02-26 09:39:00,1487.0,1489.45,1487.0,1489.3,24486
2024-02-26 09:42:00,1488.75,1491.0,1488.25,1491.0,37454
2024-02-26 09:45:00,1491.0,1491.45,1488.5,1489.6,252254
2024-02-26 09:48:00,1489.5,1489.5,1487.5,1487.9,37296
2024-02-26 09:51:00,1487.9,1488.0,1486.0,1487.5,59512
2024-02-26 09:54:00,1487.5,1488.8,1487.05,1487.5,24592
2024-02-26 09:57:00,1487.35,1487.6,1486.75,1487.4,24156
2024-02-26 10:00:00,1487.4,1487.75,1486.4,1486.75,24390
2024-02-26 10:03:00,1486.75,1488.5,1486.75,1487.5,29456
2024-02-26 10:06:00,1487.5,1488.5,1487.5,1487.7,17096
2024-02-26 10:09:00,1487.7,1487.7,1487.0,1487.4,15850
2024-02-26 10:12:00,1487.5,1489.7,1487.25,1489.6,372032
2024-02-26 10:15:00,1489.3,1489.3,1487.0,1487.65,29818
2024-02-26 10:18:00,1487.1,1487.6,1485.1,1486.7,49698
2024-02-26 10:21:00,1486.7,1487.4,1485.95,1486.3,15132
2024-02-26 10:24:00,1487.0,1487.0,1485.5,1486.5,22174
2024-02-26 10:27:00,1486.4,1486.9,1485.15,1485.35,23620
2024-02-26 10:30:00,1485.25,1487.5,1484.5,1486.95,49732
2024-02-26 10:33:00,1486.8,1486.95,1485.3,1485.3,25894
2024-02-26 10:36:00,1485.35,1486.0,1484.75,1485.0,48836
2024-02-26 10:39:00,1485.0,1485.0,1484.0,1484.3,23540
