date,open,high,low,close,volume
2025-03-28 09:15:00+05:30,52259.25,52394.9,52259.25,52339.05,180
2025-03-28 09:20:00+05:30,52339.05,52520.0,52339.05,52433.5,1380
2025-03-28 09:25:00+05:30,52433.5,52486.35,52364.75,52365.9,1440
2025-03-28 09:30:00+05:30,52365.9,52366.0,52300.0,52308.6,1140
2025-03-28 09:35:00+05:30,52308.6,52308.6,52259.5,52297.35,780
2025-03-28 09:40:00+05:30,52297.35,52297.35,52250.0,52270.75,210
2025-03-28 09:45:00+05:30,52270.75,52352.0,52250.0,52349.9,420
2025-03-28 09:50:00+05:30,52349.9,52449.95,52349.9,52449.95,330
2025-03-28 09:55:00+05:30,52449.95,52450.0,52404.5,52450.0,150
2025-03-28 10:00:00+05:30,52450.0,52489.95,52445.8,52489.95,420
2025-03-28 10:05:00+05:30,52489.95,52489.95,52428.8,52428.8,60
2025-03-28 10:10:00+05:30,52428.8,52428.8,52311.0,52341.4,240
2025-03-28 10:15:00+05:30,52341.4,52358.5,52332.45,52358.5,180
2025-03-28 10:20:00+05:30,52358.5,52386.7,52350.4,52350.4,180
2025-03-28 10:25:00+05:30,52350.4,52400.1,52327.4,52400.1,60
2025-03-28 10:30:00+05:30,52428.8,52527.55,52428.8,52527.55,360
2025-03-28 10:35:00+05:30,52527.55,52549.95,52527.55,52546.3,270
2025-03-28 10:40:00+05:30,52546.3,52546.3,52525.0,52525.0,210
2025-03-28 10:45:00+05:30,52525.0,52525.0,52462.0,52485.0,150
2025-03-28 10:50:00+05:30,52485.0,52490.3,52480.0,52480.0,90
2025-03-28 10:55:00+05:30,52480.0,52500.55,52480.0,52480.2,300
2025-03-28 11:00:00+05:30,52480.2,52499.95,52472.05,52472.05,870
2025-03-28 11:05:00+05:30,52472.05,52472.05,52472.05,52472.05,0
2025-03-28 11:10:00+05:30,52472.05,52472.05,52340.0,52350.0,270
2025-03-28 11:15:00+05:30,52350.0,52350.0,52317.3,52327.0,330
2025-03-28 11:20:00+05:30,52327.0,52350.05,52327.0,52350.0,60
2025-03-28 11:25:00+05:30,52350.0,52350.0,52300.0,52303.85,300
2025-03-28 11:30:00+05:30,52303.85,52341.0,52280.0,52280.0,330
2025-03-28 11:35:00+05:30,52280.0,52330.15,52275.0,52330.15,570
2025-03-28 11:40:00+05:30,52330.15,52330.15,52255.0,52259.95,180
2025-03-28 11:45:00+05:30,52259.95,52325.0,52259.95,52314.55,210
2025-03-28 11:50:00+05:30,52314.55,52317.0,52312.85,52312.85,120
2025-03-28 11:55:00+05:30,52312.85,52338.0,52312.85,52338.0,60
2025-03-28 12:00:00+05:30,52338.0,52338.0,52313.0,52313.0,60
2025-03-28 12:05:00+05:30,52313.0,52330.0,52313.0,52325.0,60
2025-03-28 12:10:00+05:30,52325.0,52366.35,52325.0,52366.35,90
2025-03-28 12:15:00+05:30,52366.35,52366.35,52259.0,52259.0,210
2025-03-28 12:20:00+05:30,52259.0,52259.0,52221.0,52234.45,780
2025-03-28 12:25:00+05:30,52234.45,52234.45,52188.1,52188.1,510
2025-03-28 12:30:00+05:30,52188.1,52188.1,52157.45,52180.0,210
2025-03-28 12:35:00+05:30,52180.0,52201.95,52145.0,52201.95,270
2025-03-28 12:40:00+05:30,52201.95,52245.0,52195.3,52245.0,150
2025-03-28 12:45:00+05:30,52245.0,52245.0,52206.0,52208.45,120
2025-03-28 12:50:00+05:30,52208.45,52260.05,52208.45,52260.05,150
2025-03-28 12:55:00+05:30,52260.05,52265.0,52260.05,52265.0,30
2025-03-28 13:00:00+05:30,52265.0,52265.0,52175.0,52175.0,60
2025-03-28 13:05:00+05:30,52175.0,52199.95,52175.0,52199.95,90
2025-03-28 13:10:00+05:30,52199.95,52199.95,52199.95,52199.95,0
2025-03-28 13:15:00+05:30,52199.95,52199.95,52156.15,52180.0,90
2025-03-28 13:20:00+05:30,52180.0,52188.0,52180.0,52188.0,60
2025-03-28 13:25:00+05:30,52188.0,52188.0,52188.0,52188.0,0
2025-03-28 13:30:00+05:30,52188.0,52304.0,52188.0,52300.0,600
2025-03-28 13:35:00+05:30,52300.0,52300.0,52263.3,52263.3,360
2025-03-28 13:40:00+05:30,52263.3,52263.3,52212.3,52212.3,30
2025-03-28 13:45:00+05:30,52212.3,52228.15,52180.5,52180.5,180
2025-03-28 13:50:00+05:30,52180.5,52180.5,52175.45,52175.45,30
2025-03-28 13:55:00+05:30,52175.45,52175.45,52175.45,52175.45,0
2025-03-28 14:00:00+05:30,52175.45,52175.45,52172.95,52175.05,180
2025-03-28 14:05:00+05:30,52175.05,52220.5,52175.05,52220.15,150
2025-03-28 14:10:00+05:30,52220.15,52286.85,52220.15,52286.85,150
2025-03-28 14:15:00+05:30,52286.85,52290.0,52285.9,52290.0,60
2025-03-28 14:20:00+05:30,52290.0,52337.7,52283.95,52310.95,120
2025-03-28 14:25:00+05:30,52310.95,52350.0,52310.05,52350.0,300
2025-03-28 14:30:00+05:30,52350.0,52364.95,52311.0,52311.0,180
2025-03-28 14:35:00+05:30,52311.0,52393.0,52311.0,52393.0,390
2025-03-28 14:40:00+05:30,52393.0,52435.0,52393.0,52435.0,930
2025-03-28 14:45:00+05:30,52435.0,52484.45,52398.15,52422.4,930
2025-03-28 14:50:00+05:30,52422.4,52440.0,52405.9,52411.9,180
2025-03-28 14:55:00+05:30,52411.9,52420.0,52365.85,52365.85,570
2025-03-28 15:00:00+05:30,52365.85,52384.25,52299.0,52299.0,450
2025-03-28 15:05:00+05:30,52309.45,52309.45,52270.0,52270.0,210
2025-03-28 15:10:00+05:30,52270.0,52310.0,52270.0,52310.0,510
2025-03-28 15:15:00+05:30,52310.0,52357.45,52310.0,52357.45,30
2025-03-28 15:20:00+05:30,52357.45,52357.45,52300.0,52311.0,180
2025-03-28 15:25:00+05:30,52311.0,52348.9,52311.0,52348.9,360
2025-04-01 09:15:00+05:30,52045.9,52253.35,52045.9,52133.0,1410
2025-04-01 09:20:00+05:30,52133.0,52200.0,52114.65,52167.85,930
